file_name,unit_number,unit_title,lesson_number,lesson_title,skill,concept,learning_objective,difficulty_level,evidence_from_transcript
NA - -2022-درس9 ｜ حقائق الضرب للعد (7) ｜ الصف3 ｜ الفصل2 ｜ الرياضيات.txt,2,الفصل الثاني,9.0,حقائق الضرب للعدد 7,تطبيق الخاصية التبديلية للضرب,الخاصية التبديلية في الضرب,التعرف إلى حقائق الضرب للعدد 7,Medium,أعزائي الطلاب، لو قمنا بتطبيق الخاصية التبديلية على هذه الحقائق، على ماذا سأحصل؟ سأحصل على حقائق جديدة، يا ترى لأي عدد من الأعداد؟ هذا ما سنتعلمه في لقاء اليوم، وهو بعنوان 'حقائق الضرب للعدد 7'.
NA - -2022-درس9 ｜ حقائق الضرب للعد (7) ｜ الصف3 ｜ الفصل2 ｜ الرياضيات.txt,2,الفصل الثاني,9.0,حقائق الضرب للعدد 7,استنتاج حقائق الضرب باستخدام الجمع المتكرر,الجمع المتكرر كعملية ضرب,التعرف إلى حقائق الضرب للعدد 7,Medium,كم سبعة نشاهد؟ أحسنتم، سبعة وسبعة. كيف نعبر عنها بحقيقة ضرب؟ رائعون، 2 ضرب 7 ويساوي 14 بيضة.
NA - -2022-درس9 ｜ حقائق الضرب للعد (7) ｜ الصف3 ｜ الفصل2 ｜ الرياضيات.txt,2,الفصل الثاني,9.0,حقائق الضرب للعدد 7,التعرف على أنماط حقائق الضرب واستخدامها,أنماط حقائق الضرب (إضافة ثابت),التعرف إلى حقائق الضرب للعدد 7,Medium,خمس سبعات ناتجها 35، الحقيقة التالية لخمس سبعات هي ست سبعات وناتجها 42. كم أضفنا لناتج خمس سبعات حتى حصلنا على ناتج ست سبعات؟ أحسنتم، أضفنا سبعة.
NA - -2022-درس9 ｜ حقائق الضرب للعد (7) ｜ الصف3 ｜ الفصل2 ｜ الرياضيات.txt,2,الفصل الثاني,9.0,حقائق الضرب للعدد 7,تمثيل عملية الضرب بالرسم,التمثيل البصري لعملية الضرب (المجموعات والعناصر),تمثيل عملية الضرب بالرسم,Medium,هيا نكمل معاً، أعزائي الطلاب، ونعبر عن جملة الضرب الآتية بالرسم. لدينا حقيقة ضرب من حقائق الضرب للعدد 7، نريد أن نقوم بالرسم. دائماً، العدد الأول يعبر عن عدد المجموعات، والعدد الثاني عدد العناصر في المجموعة الواحدة.
NA - -2022-درس9 ｜ حقائق الضرب للعد (7) ｜ الصف3 ｜ الفصل2 ｜ الرياضيات.txt,2,الفصل الثاني,9.0,حقائق الضرب للعدد 7,حل مسائل ضرب متنوعة,حقائق الضرب (بما في ذلك الضرب في صفر وواحد) والعوامل,التعرف إلى حقائق الضرب للعدد 7,Medium,ثلاثة ضرب سبعة ماذا يساوي يا ترى؟... واحد وعشرون. ... ما هو العدد الذي إذا ضُرب في خمسة كان الناتج ثلاثين؟ ... ستة. ... سبعة ضرب ماذا يساوي صفراً؟ تعلمناها في خصائص الضرب. أحسنتم، عندما أقوم بضرب العدد بالعدد صفر.
NA - -2022-درس9 ｜ حقائق الضرب للعد (7) ｜ الصف3 ｜ الفصل2 ｜ الرياضيات.txt,2,الفصل الثاني,9.0,حقائق الضرب للعدد 7,حل مشكلات حياتية باستخدام الضرب,تطبيق حقائق الضرب في مواقف حياتية,توظيف حقائق الضرب التي سنتعلمها في حل مشكلات حياتية,Hard,يرغب مهند وسبعة من زملائه في زيارة صديقهم بمناسبة يوم ميلاده. فإذا أراد كل منهم أن يشتري هدية ثمنها سبعة دنانير، فكم ثمن الهدايا جميعها؟ ... ثمانية ضرب سبعة. وما ناتج ثمانية ضرب سبعة يا ترى؟ أحسنتم، ستة وخمسون ديناراً.
NA - -2022-درس9 ｜ حقائق الضرب للعد (7) ｜ الصف3 ｜ الفصل2 ｜ الرياضيات.txt,2,الفصل الثاني,9.0,حقائق الضرب للعدد 7,صياغة مسائل كلامية للضرب,فهم بنية المسائل الكلامية للضرب,توظيف حقائق الضرب,Hard,مهمتنا تقول: اكتب مسألة يكون حلها حقيقة الضرب 9 ضرب 7 يساوي 63.
NA - 01 ｜  الرياضيات ｜ الاعداد ضمن  9999 ｜ الوحدة الأولى  ｜ الصف الثالث الاساسي  ｜   الفصل الاول.txt,الوحدة الأولى,الأعداد ضمن 9999,1.0,الأعداد ضمن 9999,تذكر الأعداد المكونة من ثلاث منازل وتحديد قيمتها المنزلية,"الأعداد ضمن 999, القيمة المنزلية للرقم, أكبر عدد مكون من ثلاث منازل, أسماء المنازل (آحاد، عشرات، مئات)",,Easy,هيا نتذكر: أنا أكبر عدد مكون من ثلاث منازل، من أنا؟ ... إنه العدد 999. ... عدد منازل العدد، كم منزلًا يا تُرى؟ ... من ثلاث منازل. ... وما أسماء المنازل الثلاثة؟ آحاد، عشرات، مئات. ... الرقم الذي له أقل قيمة منزلية في العدد 635. ... إنه الرقم خمسة. ... القيمة المنزلية للرقم ثلاثة. ... ثلاثون.
NA - 01 ｜  الرياضيات ｜ الاعداد ضمن  9999 ｜ الوحدة الأولى  ｜ الصف الثالث الاساسي  ｜   الفصل الاول.txt,الوحدة الأولى,الأعداد ضمن 9999,1.0,الأعداد ضمن 9999,قراءة الأعداد المكونة من ثلاث منازل,"قراءة الأعداد, المنازل (آحاد، عشرات، مئات)",,Easy,كيف نقرأ عددًا مكونًا من ثلاث منازل؟ 635 دينارًا. ... هيا أعزائي الطلاب لنقرأ الأعداد الآتية. ... 506. ... 315. ... 432.
NA - 01 ｜  الرياضيات ｜ الاعداد ضمن  9999 ｜ الوحدة الأولى  ｜ الصف الثالث الاساسي  ｜   الفصل الاول.txt,الوحدة الأولى,الأعداد ضمن 9999,1.0,الأعداد ضمن 9999,إيجاد العدد السابق والعدد التالي لعدد مكون من ثلاث منازل,"العدد السابق, العدد التالي, طرح واحد, إضافة واحد",,Easy,العدد السابق للعدد 635. ... 634. ... العدد التالي للعدد 635. ... 636.
NA - 01 ｜  الرياضيات ｜ الاعداد ضمن  9999 ｜ الوحدة الأولى  ｜ الصف الثالث الاساسي  ｜   الفصل الاول.txt,الوحدة الأولى,الأعداد ضمن 9999,1.0,الأعداد ضمن 9999,تصنيف المنازل ضمن عائلة الوحدات,عائلة الوحدات (آحاد، عشرات، مئات),,Easy,والمنازل الثلاثة أعزائي الطلاب تشكل عائلة واحدة وتسمى عائلة الوحدات.
NA - 01 ｜  الرياضيات ｜ الاعداد ضمن  9999 ｜ الوحدة الأولى  ｜ الصف الثالث الاساسي  ｜   الفصل الاول.txt,الوحدة الأولى,الأعداد ضمن 9999,1.0,الأعداد ضمن 9999,إدراك الحاجة لمنزلة جديدة (منزلة الآلاف) عند إضافة واحد لأكبر عدد مكون من ثلاث منازل,"منزلة أحد الآلاف, تكوين العدد 1000, التجميع (إعادة التجميع)",أن يتعرف الطالب على منزلة أحد الآلاف.,Medium,أنا العدد التالي للعدد 999. ... أضيف واحدًا على منزلة الآحاد. ... أقوم بتبديل العشر آحاد بعشرة واحدة. ... العشر عشرات بمئة واحدة. ... العشر مئات بمنزلة أحد الآلاف. ... سنتعرف في لقاء اليوم على منزلة جديدة تسمى أحد الآلاف. ... تسع مئة وتسعة وتسعون زائد واحد يساوي ألفًا.
NA - 01 ｜  الرياضيات ｜ الاعداد ضمن  9999 ｜ الوحدة الأولى  ｜ الصف الثالث الاساسي  ｜   الفصل الاول.txt,الوحدة الأولى,الأعداد ضمن 9999,1.0,الأعداد ضمن 9999,تمثيل العدد 1000 باستخدام المعداد والأجسام الحسابية,"المعداد, الأجسام الحسابية (كتل القاعدة عشرة), تمثيل الأعداد",,Easy,أحضرت لكم صديقنا المعداد، وقمت بتمثيل العدد 999 على المعداد. ... وقمت بإضافة واحد على منزلة الآحاد. ... العشر مئات أصبحت واحدًا في منزلة أحد الآلاف. ... لننظر ونمثل العملية التي قمنا بها بالأجسام الحسابية. ... هذا المكعب يعبر عن ألف واحدة.
NA - 01 ｜  الرياضيات ｜ الاعداد ضمن  9999 ｜ الوحدة الأولى  ｜ الصف الثالث الاساسي  ｜   الفصل الاول.txt,الوحدة الأولى,الأعداد ضمن 9999,1.0,الأعداد ضمن 9999,"قراءة الأعداد المكونة من آلاف صحيحة (مثل 5000, 3000)","قراءة الأعداد ضمن 9999, منزلة الآحاد في الآلاف",أن نقرأ أعدادًا ضمن تسعة آلاف وتسع مئة وتسعة وتسعين.,Easy,أقرأ الأعداد الآتية. ... سبعة آلاف. ... ثلاثة آلاف. ... ثمانية آلاف.
NA - 01 ｜  الرياضيات ｜ الاعداد ضمن  9999 ｜ الوحدة الأولى  ｜ الصف الثالث الاساسي  ｜   الفصل الاول.txt,الوحدة الأولى,الأعداد ضمن 9999,1.0,الأعداد ضمن 9999,كتابة الأعداد المكونة من آلاف صحيحة بالرموز من تمثيلها على المعداد,"تمثيل الأعداد على المعداد, كتابة الأعداد بالرموز, الأصفار كحافظ للمنزلة",أن نكتب أعدادًا ضمن تسعة آلاف وتسع مئة وتسعة وتسعين.,Easy,أكتب العدد الممثل على المعداد ثم أقرأه. ... خمسة في أحد الآلاف. إذن سنكتب خمسة وعلى يمينها ثلاثة أصفار. وتقرأ خمسة آلاف. ... أعد الآلاف وأكتب العدد بالرموز. ... لدينا ثلاثة آلاف. وكيف أكتب الثلاثة آلاف؟ ثلاثة وعلى يمينها ثلاثة أصفار.
NA - 01 ｜  الرياضيات ｜ الاعداد ضمن  9999 ｜ الوحدة الأولى  ｜ الصف الثالث الاساسي  ｜   الفصل الاول.txt,الوحدة الأولى,الأعداد ضمن 9999,1.0,الأعداد ضمن 9999,قراءة الأعداد المكونة من أربع منازل ضمن 9999,"تجزئة العدد إلى عائلات (عائلة الوحدات، عائلة الآلاف), ترتيب القراءة (الآلاف ثم الوحدات)",أن نقرأ أعدادًا ضمن تسعة آلاف وتسع مئة وتسعة وتسعين.,Medium,الآن سنتعلم كيف سنقرأ عددًا مكونًا من أربع منازل. ... أبدأ أعزائي الطلاب القراءة من أحد الآلاف، ثم أنتقل إلى عائلة الوحدات. ... ثلاثة آلاف وخمس مئة وثلاثة وعشرون. ... ألف وثلاث مئة وثمانون. ... أربعة آلاف وسبع مئة وثلاثة عشر. ... ستة آلاف وخمس مئة وثلاثة.
